e,xsexf,xhsdip,xchld05,single,grd1720,grade16,grd1315,grade12,grde911,white,hisp,black,age,paid1,paid2,paid3,paid4,tcpp1,tcpp2,tcpp3,tcpp4,tcpp5,tcpp6,tcpp7,tcpp8,tcpp9,tcpp10,tcprn1,tcprn2,tcprn3,tcprn4,tcprn5,tcprn6,tcprn7,tcprn8,tcprn9,tcprn10,employ1,employ2,employ3,employ4,employ5,employ6,employ7,employ8,employ9,employ10,employ11,employ12,employ13,employ14,employ15,employ16,employ17,employ18,employ19,employ20,employ21,employ22,employ23,employ24,employ25,employ26,employ27,employ28,employ29,employ30,employ31,employ32,employ33,employ34,employ35,employ36,earn1,earn2,earn3,earn4,earn5,earn6,earn7,earn8,earn9,earn10,earn11,earn12,earn13,earn14,earn15,earn16,earn17,earn18,earn19,earn20,earn21,earn22,earn23,earn24,earn25,earn26,earn27,earn28,earn29,earn30,earn31,earn32,earn33,earn34,earn35,earn36,Y_employ,Y_earn,aid1,aid2,aid3,aid4,aid5,aid6,aid7,aid8,aid9,aid10,aid11,aid12,aid13,aid14,aid15,aid16,aid17,aid18,aid19,aid20,aid21,aid22,aid23,aid24,aid25,aid26,aid27,aid28,aid29,aid30,aid31,aid32,aid33,aid34,aid35,aid36
1,1,0,0,1,0,0,0,0,1,0,0,0,35,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,37.32352828979492,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.82647705078125,533.008056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,27.55095926920573,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,1,1,0,1,0,0,0,1,0,0,0,1,24,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.1622314453125,1413.88427734375,3438.998046875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,317.4590148925781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,8.818305969238281,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,1,0,0,27,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,2353.865234375,0.0,1598.0,684.5999755859375,314.8189697265625,829.6273803710938,3067.11962890625,3545.98583984375,1726.07080078125,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,579.2647094726562,123.375,0.0,0.0,0.0,266.7999572753906,3598.8134765625,1111.0733642578125,1769.15087890625,149.54544067382812,0.0,28.019872665405273,3971.701904296875,1993.461669921875,0.0,0.0,0.0,0.0,1100.7559814453125,145.73153686523438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,412.15816089842053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,0,1,0,35,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,1869.564208984375,2357.423095703125,2068.0,1674.4000244140625,1809.5,1780.4202880859375,2234.55419921875,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,534.7523193359375,0.0,0.0,0.0,705.0571899414062,1778.4183349609375,1935.01171875,1360.934814453125,1309.46484375,1570.8641357421875,1616.247314453125,1032.4644775390625,1042.6927490234375,474.5052185058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055555555555556,371.1225865681966,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,1,0,0,33,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,8646.94140625,7803.6845703125,6463.64306640625,6780.4658203125,5620.41650390625,6690.96630859375,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9752.4287109375,14553.0205078125,15000.0,13673.2587890625,15000.0,15000.0,13947.4033203125,15000.0,15000.0,14840.7421875,13071.0556640625,15000.0,4887.4716796875,11457.232421875,11281.16796875,13760.943359375,13432.2705078125,15000.0,12973.0927734375,15000.0,11788.4892578125,15000.0,2145.653076171875,0.0,0.0,0.0,0.6388888888888888,8237.895284016928,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,1,0,0,1,32,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,472.32891845703125,397.8752136230469,0.0,0.0,583.44970703125,252.20957946777344,0.0,0.0,9438.9638671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,309.57853571573895,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,1,0,0,1,0,0,28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815.313720703125,987.0,377.3569030761719,797.7874145507812,2214.08642578125,2489.697509765625,2098.709228515625,2357.564208984375,2684.561279296875,923.9772338867188,0.0,0.0,203.8873291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055555555555556,443.05392371283637,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,1,0,0,27,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,536.4130249023438,287.9125061035156,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.72381591796875,1107.4007568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,34.586793687608505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,1,0,0,26,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,821.5758666992188,439.903564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0817413330078,67.22860717773438,0.0,0.0,0.0,51.37413787841797,0.0,0.0,0.0,0.1388888888888889,44.143442153930664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1,1,0,1,0,0,1,0,0,1,0,0,33,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.112060546875,4809.56689453125,3844.352294921875,3309.798828125,3236.499755859375,3650.69482421875,3926.851806640625,4042.757080078125,4192.3291015625,4639.91455078125,4326.29052734375,3598.228515625,0.0,582.596435546875,1490.3515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,1283.6762288411458,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,1,0,0,35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,1,0,0,0,0,1,1,0,0,35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,1,0,0,37,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,1378.4359130859375,2783.84619140625,1332.2900390625,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,738.6266479492188,3956.21142578125,4636.62939453125,3715.94921875,2847.90625,1596.93603515625,2762.9873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,562.6457299126519,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,1,0,1,0,0,36,1,1,1,1,1,1,0,0,1,0,0,0,0,0,40.088233947753906,683.2000122070312,0.0,0.0,7337.79296875,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,1,0,0,0,1,0,1,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,1,0,1,0,0,35,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,70.5,0.0,300.637939453125,249.45840454101562,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.734859466552734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.063720703125,1192.780517578125,0.0,242.36264038085938,1396.5108642578125,2472.521484375,2353.701416015625,3168.13037109375,3827.886962890625,0.25,415.0192454655965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,0,1,0,0,0,0,1,0,0,1,29,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,215.6905517578125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.706298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,15.352952745225695,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,40,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,1,0,0,50,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.06610107421875,2140.155517578125,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,1129.416015625,2612.6455078125,2136.6708984375,3520.094482421875,697.3170166015625,0.0,2284.927001953125,3275.966064453125,3256.638916015625,3232.798095703125,4083.849609375,3726.174072265625,3412.46240234375,3653.091064453125,0.0,1621.652587890625,10192.052734375,5544.1611328125,5920.837890625,5306.51025390625,6483.2626953125,14435.869140625,6813.09130859375,6939.5888671875,7325.048828125,7230.02783203125,7490.86474609375,7680.22802734375,9220.140625,7529.7705078125,8034.51806640625,6891.16845703125,7177.275390625,0.8611111111111112,4690.503339979384,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,1,0,0,39,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.71820068359375,3074.5595703125,3145.018798828125,403.6809997558594,0.0,0.0,24.724449157714844,0.0,0.0,1095.167724609375,2004.0833740234375,2168.352294921875,1549.3253173828125,0.0,1480.5621337890625,2510.109130859375,1827.3575439453125,2233.30224609375,2223.44921875,0.3888888888888889,668.4280834197998,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,1,0,0,1,0,29,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,554.4805297851562,2258.51904296875,3276.92236328125,4719.45166015625,5798.076171875,4259.861328125,5149.73291015625,4727.94482421875,5404.79833984375,4701.73388671875,4661.61328125,4012.3798828125,3376.718017578125,3007.49072265625,3501.94287109375,3848.2509765625,3281.857666015625,4021.812744140625,3080.408447265625,3455.7265625,3183.14990234375,2847.145751953125,2069.842529296875,540.4447021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2381.6751420762803,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,1,0,0,1,0,0,44,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,1303.4000244140625,3789.17236328125,3508.097900390625,3488.435302734375,3452.900146484375,3152.916748046875,2814.678466796875,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1654.518798828125,3752.076171875,2840.889404296875,208.87171936035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.42591857910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,241.16061147054037,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,1,1,0,0,28,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0.0,851.4227905273438,318.9014587402344,0.0,0.0,0.0,0.0,83.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.362060546875,3409.5322265625,1439.2994384765625,0.0,0.0,0.0,612.935791015625,1581.0509033203125,850.9193115234375,1082.865478515625,1232.229248046875,732.7513427734375,0.3333333333333333,357.5161819458008,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
1,1,0,1,1,0,0,0,0,1,0,1,0,25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,1,1,0,0,34,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4011.814697265625,1033.4705810546875,0.0,1649.3634033203125,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,485.7890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.9494934082031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.52181243896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.12548828125,0.0,0.0,0.1111111111111111,65.37182935078938,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,1,1,0,0,41,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0.0,48.70065689086914,103.6429672241211,646.052001953125,0.0,797.07958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2108.53857421875,0.0,2294.342041015625,2483.682861328125,197.95242309570312,0.2222222222222222,241.11086432139078,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,0,1,0,49,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0.0,405.2705993652344,2165.826416015625,2712.950927734375,2470.2646484375,2002.0,1798.1551513671875,2724.085693359375,2310.764892578125,1756.9937744140625,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,118.68749237060547,1855.71484375,133.17420959472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.6431884765625,1861.4775390625,3027.876953125,2579.510498046875,197.69183349609375,713.4071044921875,1810.6351318359375,2046.1826171875,1445.0789794921875,378.2663269042969,1766.7880859375,1500.86669921875,1791.9403076171875,1519.2618408203125,1652.578125,977.6827392578125,651.3108520507812,1678.0108642578125,0.5833333333333334,788.0496175554064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1,1,1,0,1,0,0,0,1,0,0,0,0,30,0,0,0,0,1,1,1,1,1,1,1,1,1,1,15000.0,13480.7060546875,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,14289.1572265625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,14214.8974609375,15000.0,12238.6015625,15000.0,14102.9833984375,14995.3466796875,15000.0,15000.0,13158.2666015625,13946.90625,12993.5009765625,13292.435546875,12650.44140625,14046.345703125,11534.0771484375,13725.2666015625,12009.6142578125,3782.986572265625,11230.203125,14447.7255859375,11111.173828125,10551.6328125,11955.0322265625,12684.26953125,0.0,14060.6220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6944444444444444,8964.786926269531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,1,0,0,1,0,0,36,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1268.9471435546875,2937.05029296875,2933.304931640625,3278.73193359375,3261.8623046875,3267.255126953125,3183.06298828125,3386.613037109375,3145.43017578125,2988.587646484375,3011.38232421875,2741.274169921875,2907.061767578125,3354.873291015625,3279.228515625,3336.77197265625,3266.142822265625,3367.150146484375,2904.6865234375,3448.72314453125,3218.51416015625,3445.489501953125,3426.3095703125,3379.68603515625,3184.50048828125,3562.62451171875,3516.200927734375,3728.0361328125,2946.463623046875,3527.000244140625,3325.033447265625,3493.760009765625,0.8888888888888888,2833.937747531467,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
